"Use of Car Seat On board   Customer fitted a car seat to the economy seat during boarding, crew member approached the customer to check whether it was an approved car seat. Mrs Marques got quite upset and said that they have been using the car seat from LIS DXB KUL DXB without one crew member asking them whether it is approved or not. ",Seals
"Upset customer During boarding Mr. Kisfekte informed the Purser that he is disappointed as when he booked the ticket 3 month ago , his agent told him that it is a A380 aircraft, and he changed his booking so he will fly on the A380.Customer stated that Emirates should have informed him with the aircraft change.",Seals
"UPSET CUSTOMER  LIVE TV CHANNELS NOT AVAILABLE. 02 hours before landing, Mr. Russell informed the crew members that he is upset as this aircraft(A6 EED) is not fitted with the live TV, news and sports channels. He added that he wanted to watch the Live final match of world ladies tennis championship.",DF Done Nil Sales
"Upper deck bridge had significant gap from doorsill, forward of UL1 aircraft door. Bridge operator left abruptly after UL1 door was opened. Ground staff instructed to fetch operator to reposition bridge. Operator claimed that the bridge was safe to use even with considerable gap. I requested them to adjust air bridge to avoid possible incidents. Bridge repositioned after customers disembarked.",DF Done Nil Sales
"upon top of decent and while sealing my duty free containers, one of the seals broke trying to seal one of the containers",DF Done Nil Sales
"Upon opening the duty free container (DF481), there are two items missing from drawer number 9.Item numbers2034 and 1770. Witnessed by Zsuzsanna (439605)",Duty Free Items
Upon opening DF cart 515. From drawer four Item number2085 Gucci bloom EDP100 was found two instead of one according to the opening stock.,Seals
"Upon arrival into HAM both door operator and checker failed to adhere to SOP for normal door opening procedure.Seat belt sign was on, no PA from the purser however with knock from the ground staff crew members initiated to open (L2) door.",Duty Free Items
"UPGRADE USING MILES   While on the ground dealing with the medical situation, Mr James enquired if there was space in business class for him to upgrade using his mile   No issues or complaints reported and Mr James disembarked satisfied with the service",Duty Free Items
UPGRADE TO BUSINESS CLASS The family of 5 claimed that they bought 4 seats in Business Class and one seat in Economy due to overbooked of the flight . She claimed that her travel agent made the booking / arrangement to be seated together  However insisted that her family to be seated together with them in Business class .,Duty Free Items
"UPGRADE INQUIRY/DISSATISFACTION WITH CASH PRICE Mr. Mosterts has enquired for upgrade to J/ class, however he has not been satisfied with the price and as he stated"" its ridiculous, it is too much. Mr. Mosterts has asked several crewmembers in different times during boarding same question.",Duty Free Items
UNSATISFIEDWhen boarding at ML1 Mrs Debs wanted to be directly in Business class. She arrived late and UL1 door close. When she realizes she boarding in economy she showed her disappointment by displaying her boarding pass unhappily. CSV sebastien next to the stairs preparing some documentation. ,DF not done
"Unsafe equipment prone to risk of injury and not practical usage: Staircase barrier Feedback received from flight crew and cabin crew that the usage of Forward staircase barrier safety net takes a very long time to install, remove and dismantle. ",Duty Free Items
"Unhappy with meal choices  Mr. Vilar claimed that despite traveling regularly the meal choices remain the same.   He did not like any of the main meals on our menu and asked for 2 portions of caviar, an additional portion of caviar if available, mushroom soup and beef burgers from the light bites.  ",Duty Free Items
"Unhappy with Meal Choice. Mr Kebonang ordered the prawn machbous for the main course and returned his tray to the galley after he had barely consumed anything from it. He was offered alternative meals from the menu, which he declined.",Duty Free Items
UNHAPPY CUSTOMER Customer alerted crew Ann 454230 after take off that something stuck on his headset jack. Crew tried to removed the blocked headset jack but unsuccessful. Offered other seat but he refused as he is grovelling with his family. Offered magazine but refused.,DF not done
Unhappy customer about breakfast meal choice.Mr. Coleman was the first customer to be served breakfast but was declined stating that he is not hungry and drink was offered to him instead.Towards the end of the breakfast service Mr. Coleman changed his mind and requested scrambled eggs from crew.Unfortunately all scrambled eggs were offered to other customers and none were left including JC cabin.Mr. Coleman was not happy about it and stated that he will complain about this matter.,Duty Free Items
"Unhappy customer  During boarding the customer requested for upgrade to J/C, against a skywards miles payment.  CSV Karaha Tehira advised Mr. Guttmann of the miles required for the upgrade, according to KIS   127500.  ",Seals
UNABLE TO SYNC unable to sync to close the flight  unable to get WiFi connection for an hour after take off.,Seals
"Unable To Sync and Close Flight For Kish Tablet Whilst on ground in Karachi, cabin supervisor Noreen was unable to sync and close the flight for Karachi to Dubai. It was a challenge for business class crew to take orders on ground as f & b application could not be sync even though business class galley operator key in the catering figures. ",Seals
"Unable to serve hot beverages on ek 818. Due to seat belt signed was on and time constraint for RUH sector, hot beverages was unable to serve on this sector.",Seals
UM ReportElizabeth informed us on boarding that she cannot take the window seat allocated to her as she is slightly claustrophobic.Seat was changed and all crew informed.,Seals
UM has eaten the CHIX meal for dinner  He was monitored during the flight for wellbeing and comfort,Duty Free Items
UM General feedback:69A Paige Haywood (Needs to drink plenty of water due to medical condition egzema   very quiet and shy to ask anything. did not have lunch. Snacked pretzels. enjoyed IFE. PUR note raised for her)69B Hannah Haywood (Didn't have lunch like her sister. shy and quiet to ask anything. ,Duty Free Items
"UM follow up.   UM was looked after on this flight and he enjoyed the prawn curry for main course and had apple juice to drink.   He watched movies on IFE and refused, when we offered to take a polaroid picture.  He was handed over to ground staff upon arrival in TRV.",Seals
"TRAY LINEN FOUND DIRTY  During the BF service, Customer found the dirt on the BF tray linen under the cutlery pack and claimed that ""it looked like some kind of mold"".  It looked like just dirt.",Duty Free Items
"TRAVELLING ON CHILD TOO BIG FOR INFANT SEATBELT When crew member ( Caroline )requested for the mother to place the child on the seat she dismissed the crew member and ignored instruction. I attended to the mother and child and explained the policy that children above 2 years cannot be provided infant seat belts ,in witch she called stupid and I "" had to choose to let the child take off on her lap or the child running in the corridor."" In reply I explained that the policies were agreed when tickets were purchased and that we would not be able to take off with that situation When the other supervisor asked for the father to seat down after enough time has passed he shouted again. Saying "" the supervisor is a imbecil and he would not seat. Later on taking his seat"". After take off he asked me to go there and asked my name saying that would complain.",Seals
Tiana was traveling as UM on today's flight,Duty Free Items
"Three hours before arrival in DXB, Mrs Arellano informed that she had pain in the neck and headache and that this should be due to her high blood pressure.",Duty Free Items
This is not in regards to service recovery. customer complaint in Russian to Oksana 421129 that the speed of the air conditioning is too high. customer mentioned he has to wear a hat because it was blowing in his face. customer wore a hat. no other customer complained.,Duty Free Items
"this is not in regards to service recovery. crew member Aurelia 356985 received Um Marcos 454718 escorted her to her seat and reminded her to remain seated till after landing when we come and get her, she mentioned she flies a lot  so she knows all about it she had the chicken option for lunch with a pepsi",Seals
"They thought they had ordered a CHML, but not on PIL.",Duty Free Items
"There were several incidents of turbulence on this flight, each time the seatbelt sign came on a large number of passengers refused to sit down and secure themselves.",Duty Free Items
There were not enough towels loaded on the flight. Run out off towels in first and business class.,Duty Free Items
There was one purser and one FG1 were pulled out of their grade as GR1 and they did not have MOD.,DF Done Nil Sales
The water jug was not loaded on today's flight,Duty Free Items
The two missing items are as follows:Pandora classic starter bracelet and charm 2104 2Benefit Gimme Brow Duo Set 2074 1,Duty Free Items
"The ratio loaded was 80 % vegetarian, and 20 %  non vegetarian.It has resulted in many customers ending up with no choice but to have the vegetarian option.",Duty Free Items
The loaded catering from DXB for EK758 was :04/41/305The actual load was :07/42/3103 shortage in F/class01shortage in J/class6 in y/class and it became 4 after 2 offload .More items were missing in J/class and individual kid report written,Duty Free Items
"The item number2097 TRU VIRTU was sold to the customer and then refunded due to it being defective. The item was originally from cart 606. The same item was then transferred from cart 605 to cart 606 to sell to the customer again. This item was also found to be defective. Customers credit cards were stuck in the device, which was eventually taken out. Customer is extremely disappointed in this product.both the items are now in cart 606.",Equipment
THE CUSTOMER WOULD LIKE TO REMOVE CHML FROM HER STATUS  Miss Davis would like to cancel CHML from her status so she can get a regular meal,Duty Free Items
The customer complaint of finding malt in her cheese tray.The malt was on the cheese.The was not happy.The customer email: drahdy3000@gmail.com,Duty Free Items
The customer complained because he didn't get his chicken curry meal choice.,Duty Free Items
The customer claimed emotionally regarding Emirates that she did not received her VGML. The PIL was not shown her VGML request. The customer claimed that she is skywards member however she never had upgrade. She claimed that she received her VGML always when she fly with Emirates however she did not receive this time. ,Equipment
The above flight all customers welcome back and escorted to their suites.,Duty Free Items
"Terminal number BA00701, DF Card Number DF1067, ISR Number 116981240002. Items missing: Drawer 8   2120 Playing cards 1; 2121 Playing cards 2. Drawer 11   1102 Aqua Beauty; 1208 Pearl Oasis.",Paper Work
"TEA SPILT ON CUSTOMER During tea and coffee by hand, crew member Elisa spilt a drop of tea on Mr Abbas' arm.  Mr Abba was wearing a dark coloured pullover so the spillage was not visible. Mr Abbas reacted quite aggressively and said 'you better not spill drinks on other customers'",Duty Free Items
"TEA SERVICE SLOW Mr Barani seated at 50H with his companion, approached the crew during the meal distribution of the lunch service to ask for tea with meal. Customer stated to the crew that the service is slow and he asked if there is enough crew working on today's flight.",Equipment
"Tea and coffee.MR Kumar showed signs of frustrations as tea and coffee took a ,long time to arrive at the back of Y class. Full and very hectic  flight, Crew were doing their utmost to finish giving the meals . Explanation given to Mr Kumar . Apologies for the inconvenience. Mr Kumar, happy and satisfied by crew efforts.",Duty Free Items
Taking care of F/C customers  Customers welcomed during boarding.  Menu and wine list offered after take off by the Purser.,Equipment
SWOLLEN KNEE COULD NOT WALK: Anita was observed limping into the briefing room and she seemed to be straining to walk. Her knee was swollen and she had a bandage on it . Anita claimed that she had a motor bike accident the day before but did not want to call in sick as she had thought she would get better.,Equipment
Survery form distributed in all cabin,Duty Free Items
Suite Functions: The mode controller at customer's suite was inoperative.,Equipment
"Suite 2K Service Window Defect Mr Zaal requested during boarding to be seated next to his wife and baby, seated in 2F. Mr Zaal wished to sleep throughout the flight and asked not to be woken up until TOD. The service window of suite 2K was defective unable to raise the window for customer privacy / comfort. The seat issue had been logged in the Cabin / IFE Defect Log Book and was deferred on 27/01/18.",Duty Free Items
"Suggestion: Customer information printed according to area of responsibility:    It would be useful for crew to get in a piece of paper customer information regarding their area of responsibility   We could highlight High Value customers, Unaccompanied minors, Wheelchair customers, INAD  Most of the time, flights are closed just before boarding, ",Equipment
"Subject: Visit to the j/c lounge Approximately 21:55 Dxb time, Miss Morin (crew with us Gr1) travelling her sister Miss Morin 82F, requested to visit the j/c lounge. There were no customers at the lounge at this time.",Equipment
Subject: Miss Athaide requests to cancel her LFML  Miss Athaide informed crew member that she would prefer to have the meal choices from the menu instead of her LFML,Equipment
"Subject: Flight delay  Flight delayed 13 minutes. Due to reactionary, flight arriving late from Dxb.",Seals
"Shower spa products leaking The shower spa products, i.e. shampoo, conditioner,, body wash, body moisturiser, cleanser, hand cream and hand soap were leaking.",Equipment
Flight did not down load/open in JED.Please be advised that the flight did not open in JED.No passengers information available on KIS table.,Equipment
UMNRCrew were briefed that UMNR will be travelling with us on todays flight.Brother and sister Mstr and Miss ALhabal was escorted on board by the ground staff in Dubai.,Duty Free Items
"STICKY STAINS ON JACKET  About 20 minutes before landing, customer took his jacket out of the hat rack and claimed that it was dirty; he was not happy.  He had a blue, thick jacket, and when he showed it to the crew it had dark stains on it.  The stains were also sticky, and it seemed like juice had been spilled.  Customer claimed that he had already felt ""a drip of something"" coming down from the hat rack at the beginning of the flight, however he had not thought anything of it.",Equipment
Customer would like to add VGML to her profile.,Duty Free Items
SPML request As per customer request please provide AVML for the upcoming trips.,Equipment
"During the lunch service, Mr Vitkunas  asked cabin crew member for a vegetarian meal   Customer claimed that he did not know that he had to order for one as it was his first time travelling with Emirates Phone Number: +447935263864Email Address: donatasvitkunassten@gmail.com",Equipment
"During the lunch service, Mr Vitkunas  asked cabin crew member for a vegetarian meal   Customer claimed that he did not know that he had to order for one as it was his first time travelling with Emirates Phone Number: +447935263864Email Address: donatasvitkunassten@gmail.com",Equipment
Mr Zalesskiy request to change his SPML order from VJML to VGML.,Duty Free Items
"SPML NOT REQUESTED / EXTRA SPML PROVIDED  customer said that she forgot to order a SPML.  customer politely requested an AVML if possible.   customer said that she is very happy and she enjoyed her meal.   customer left happy, thanking crew.",Seals
"Social area items shortage  kindly consider loading extra quantity  by the 3rd sector, there was no wasabi peas and only 5 packets of potato chips left  within 2 hours after take off, we had no more potato chips left to offer in first class.",Equipment
Social area chips were not loaded,Equipment
SOCIAL AREA  SUGGESTION I would like to make a suggestion if the social area trolleys on the new 777 could be prepared  on the area near L1 door this is because There is less obstruction and congestion on the galley. ,Duty Free Items
Smoke detector activated Customer   ( 57H)  used hairspray in the toilet during the flight. Smoke detector activated at toilet 1MB.,Seals
SMELL IN CABIN Mr and Mrs Guo informed crew on the ground that they were unhappy with the smell (foot odour) coming from the customers beside them After being given the on board spray from the amenities they complained that the smell was really bad and asked to change seats They complained they wouldn't be bake to eat due to the smell Mr and Mrs Guo were much happier after I provided bags to customers but they asked me if I could swap their seats for the second sector,Duty Free Items
"Small rooms All crew complained about the size of hotel (Mercur)rooms in Singapore. No space for the suite case PUR  and seniors were unable to complete reports at the hotel, simply no desk or chair inside the room. Menu option is very limited. Quite far from different facilities(restaurants, supermarket )",Duty Free Items
"Shortages of Lounge Products Half way through the flight, we did run of the lodge products, sandwiches, fruits and mini sweets. Even if we tried using the crew sandwiches from crew cart and some chocolate, it was not enough so we had to remove the lounge stands and left some olives and placed some bowls of mixed Nuts.",Duty Free Items
Shortage of red wine on front galley,Duty Free Items
"SHORTAGE OF PORT WINE AND PERRIER WATER IN F/C  The Port Wine in F/C was finished on this sector, as well as Perrier water.",Duty Free Items
Shortage of Meal  We have 3 customers however 2 meals.  The catering lady called for the meal however I didn't want to delay the flight.,Equipment
"Shortage of mattresses and duvet   Three suites were missing duvets and mattresses on the return sector as it was already used on the first sector .   On first sector , I observed on the service sequence that mattresses and duvet are on request . However , since it is always loaded inside the suites, most of the customers request for it and end up with no enough mattresses and duvets for return sectors",Seals
Shortage of Japanese meal choice of light bite service  We had to apologize to six customers for not getting their Japanese meal choice of light bite service.  Please consider increasing Japanese meal choices.,Paper Work
"SHORTAGE OF CUCUMBER STRIPS FOR COCKTAIL there was a shortage of the cucumber strips for the cocktail gimlet during the first service, we already ran out of cucumber as a lot of customers asked for the gimlet",Duty Free Items
"Shortage of Chicken meal option.  Shortage of Chicken meal in Y Class,  Several Customers complaints that option is not available,  Around 30 customers did not received their preference option. General Feedback.",DF not done
shortage of bread basket items. During the breakfast service we had a shortage of the bread basket items . Customers were asking for croissants which was not available after doing the bread basket in the front cabin .,Seals
She would like to order a LCML for her next travels.,Duty Free Items
Several complaints made by customers who were unable to connect to the onboard WIFI and Aeromobile.,Duty Free Items
SERVICE TROLLEY SHORTAGE JCOnly one folding service trolley found in the aircraft to conduct the meal service in JC. It was challenging to conduct the service with only one folding service trolley.,DF not done
Service sequence mentions blankets on request .flight time 4hours 30 minutes.Majority of the customers asked for blankets.,Seals
Service feedback,Equipment
Service Deviation   Mrs Cnaiger claim that her VGML was ordered 2 months ago.   However it was waitlisted,Duty Free Items
SERVCIE COMPLAINT  Mr Riar prior to take off had a crew member accidentally knock his champagne glass over which spilt over him.  During Breakfast service Mr Riar claims that he was never woken to place an order for breakfast.  Mr Riar also claims that he waited 13hrs to be delivered any food products.,DF Done Nil Sales
Security video could not be played  and safety video could not be checked  Pre customer  boarding due to : Upon boarding found No Power in the CWS and also the entire Pax system switched off from the FAP.by Engineers and had left it OFF. It  was not known the reasons for the Pax Sys was switched Off    ,Equipment
Security search re done in JC after offloading of sick lax 16EF,Duty Free Items
"Security guards, Immigration officers and ambulance staff escorted a lady who was very sick in Amman and had to go back to UAE on a stretcher on our flight. The high ranking of the immigration officers was not cooperative when I asked him and his staff to show me their ID's as they wanted to enter the aircraft to check on the sick customer to finish some formalities.",Duty Free Items
Securing area of responsibility (Situational awareness) Chloe was advised to secure her area properly on the first sector as some containers weren't latched and didn't develop on the next sector as she was advised again to secure properly as she was drinking tea on her jump seat meanwhile all her colleagues passed security checks for their respective areas as galley latches and containers weren't secure and other items and water bottles on galley top. ,Duty Free Items
"Second Duty free container number 642 was discovered to be missing by the crew after boarding the aircraft.Despite efforts to find it in other cabin and classes, the container could not be found.When asked, the catering from JFK informed that the container was not on board already when it arrived in New York.",Duty Free Items
Seat swapCustomer was travelling with his wife seated in JC .Customer swapped seats with his wife for the duration of the flight Customers boarded together and requested crew at the door.,Equipment
"SEAT SWAP  Customers seat was changed by crew, to accommodate a different customer complaint.  Customer informed that he requested for a window seat, but willingly gave his seat to assist the crew.",Duty Free Items
Seat recycling defective   Mrs De Lucas reported her seat does not stay locked in the reclined position.,Equipment
Seat recline inopCustomer complained about the seat not possible to stay reclined as very uncomfortable during long flight.,Equipment
"SEAT INOPSoon after take off, the seat controls for Mr. Savery's seat din not work anymore.",Duty Free Items
Seat Defect  Customer seat was auto reclining by itself.,Seals
"Seat cover.During pre departure security checks, J class Supervisor, noticed that the seat cover at seat 8 j was dirty,A dried coffee stain. Customer boarded. Engineer had not showed up yet. J Class Supervisor, sincerely apologized to Mr Zakaria and explained that Engineer had already been I formed ,and that they were on their way.  ",DF not done
"SEAT BACK RECLINING INOPERATIVEPrior to boarding cabin crew spotted that 25B seat back reclining is inoperative. Upon informing engineer, attempt was made to fix the issue. However, it remained defective. Seat was safe to be use, however. seat back couldn't be reclined. Ground staff informed ",Seals
"Seat . After take off, seat of Mr Idriss stopped reclining automatically. J class Supervisor, immediately apologized for the inconvenience and informed Mr Idriss that a seat box reset will be done . Vacant seat ,  22 G offered , during the resetting process. Seat reclining normally after the seat box reset. Mr Idriss , thankful, happy and satisfied by crew efforts. Mr Idriss , monitored regularly by J class Supervisor ,during his cabin rotations.",Seals
"Seat  Mr.Reid was sitting at 34B and Mrs. Reid at 34A At top of descend Mr. Reid stated to crew member that he could not recline his seat the entire flight  When crew member asked him if he had informed anyone, Mr. Reid stated that he did not tell anyone",Seals
"Seals on both two containers and duty free did not match to handset seals.Seals on duty free container and cart were : 2011153297, 2011153298, 2011153299Seals on handet is B01186422, B01186423, B011186424",Seals
Seal on the cart did not match the seal number on the HHC. ,Duty Free Items
s394429 observed missing items in DF189 operating SYD DXB sector.Initial missing items (2113 and 1896) in drawer 10 were adjusted and witnessed by fellow colleague s 385755 Suchada Nittaya. Upon further count a missing item (2109) from drawer 09 was noticed however it was not possible to adjust the count on the HHC.,Duty Free Items
"ROYAL SALUTE BOTTLE BROKEN. During take off, crew observed very strong alcohol smell from the galley. After take off, when checked the ambient bar, crew found out that the royal salute bottle was broken from its bottom and the entire whiskey had leaked in the bar.",Duty Free Items
REQUESTED FOR UPGRADE Mr. Dolianitis asked me and crew member Alejandro Rubio Jimenez (455718) for a complimentary up grade as he is Platinum member with Qantas.,Equipment
"Request to Cancel AVML  Customer informed me that she did not order AVML and would like to cancel it for all her onward flights: EK544 on 21 Jan, EK547 on 10 Feb, EK203 on 10 Feb 2018.",Equipment
Request met.Mr.Gladman was met and acknowledged  as per request. He disembarked thanking team for a good experience.,Duty Free Items
Request for coffee at descent  Customer requested for coffee during descent after seat belt sign was on.,Equipment
"Report raised to capture customers' experience 8 customers were traveling in F/C   all welcomed on board and assisted to settle in, welcome service done as per standard; 6 out of 8 customers had dinner straight after take off, while Mr. and Mrs. Mordant wanted to sleep after take off and asked to be woken up 45 minutes before landing; ",Duty Free Items
Remote control  was inoperative. During boarding all the crew were aware that the control is inoperative. The engineer cannot fix it on ground.  Mr. Titan was advised right away about it.,Duty Free Items
Relatives from Economy cabin crossing cabins. Customer's from Economy cabin were passing thru. Despite of telling them again and again they continued to cross cabins. Customer asked for fruits for his grand son which was delivered however we suspect that he was giving things from business class like nuts. While clearing nut bowl I didn't see any bowl on his table.,Equipment
"Refreshment boxes not available.  According to the services sequence after the meal services and 1 hour before TOD, refreshment boxes were supposed to be offered to customers with a tray of drinks.  While doing my catering checks I did not find any of them and asked the catering staff at the station.  After he confirmed with his colleagues he informed me that that boxes were not loaded anymore.  It was also not showing on the menu as part of the service.",DF Done Nil Sales
Red wine spilt on Mr Le while a customer on 47G seat was being reclined..,Equipment
Reading light not working. Mr Amir claimed his reading light was not working.,Duty Free Items
"READING LIGHT NOT AIMING AT HER SEAT, IFE NOT WORKING After take off, Ms. Tamura told crew that her IFE was not workingShe also complained about the reading light, it aimed at window seat",Duty Free Items
"RE: Skywards UG of Mrs Attewell+ During boarding, Mrs Attewell asked crew if it was possible to upgrade using miles. This was referred to me, but was declined as J was at capacity. + Shortly after take off, a problem arose with a seat rendering it inoperative. All other solutions to reacommodate them in Economy failed. ",Duty Free Items
"Re: Shortage of Western Choice  Shortage of 9 Western choice tray for second service dinner service.  Most customers want the Western choice, in particular the beef choice for the meal service.",Duty Free Items
Re: Complaint about Light bites service.  Mr Saleemuddin complaint when we run out of chicken roll and white chocolate chip cookies during the light bite service.  He said he felt unlucky that he was seated at the aft of the aircraft and others in the same cabin.,Equipment
Re: Changing Infant Nappy on the Seat   17E Customer was reminded to use the toilet to change the infant nappy   Customer   commented that she had to wait a long time to do so and turned her face and continued to   change the Nappy.,Duty Free Items
"RE: Canape selection  Instead of 'smoked salmon crepe parmentier with poached pear', we had a foie gras on the brown toast.",Seals
Re: Biscotti and lemon slices shortage,Seals
"Re: Alcohol intoxicated  A station manager told me that he is alcohol intoxicated. However, he agreed that he will not consume any alcohol on this flight. A station manager asked me if it will okay to carry him under this condition.",Seals
"RE: 02 fresh uncut lemon request on his FPML  Mr. Frantz claimed , he requested for 02 fresh uncut lemon for his FPML. And he stated he never try the FPML as he only needs 02 fresh lemon to prepare as a garnish for his drinks by himself. Also he likes to receive his 'FPML' with uncutted fruit. Otherwise, he wanted to cancel his 'FPML'. That's why  he always choose the meal from the menu.",Seals
"RE:  General Information.   Customer boarded and informed crew that it was her daughter Sarah's Birthday, she asked if we could do something for her.",DF Done Nil Sales
RE  Crew bag got loaded in wrong bus  Crew member 433293 KHALED WAHBY had check out about half an hour before proposed pick up time and had left his suitcase on the side ; apart from the crew that was about to check out.  He had kept an eye on bag even as he had bought breakfast; ,Seals
PVS 'green' screen.,Equipment
"Purser spoke to all f/c passengers during boarding, cruise and before landing. All f/c passengers happy with crew and on board seevice",DF Done Nil Sales
"Printer PR3031723854 connection failed  KIS tablet cannot identify printer via cables nor Bluetooth  When password entered in KIS tablet, keeps connecting however fail to connect  When print button selected, job is shown on the kis tablet, but the printer does not respond  Kindly replace printer",Equipment
Printer cable damaged and inoperative.Bluetooth did not connect to KIS tablet.,Equipment
Preference,Paper Work
Possible AMP,DF Done Nil Sales
Please provide AVML as per customer request for her connecting flight to Perth.The customer claimed that her agent booked it for them but as per the special meal list it was not requested.,Duty Free Items
Please note on this sector VIE DXB Despoina operated as a Cabin Supervisor due to shortage of crew.Please adjust her pay accordingly,Duty Free Items
Please cancel ksmlMrs angels only want standard meals for all future flights,Duty Free Items
"Please be advised that customer shared her dissatisfaction as she was directed to use LAV located in the aft of J/C while trying to access LAV located at UR1, as crew informed her that this LAV is dedicated for F/C customers. Mrs Alsharhan stated that no clear visual signs are in place for customer to realise that LAV for J/C customers are located at the aft and is embarrassing for customer to be told not to use one located at UR1, ",Duty Free Targets
Please be advised that customer Ms Jennifer Brown seated 20B informed the crew during boarding that she is not feeling well as she is vomiting and having diarrhoea. Customer informed that the last time she vomited was at the airport 3 to 4 times. Customer appeared to be pale and sweaty.,Duty Free Items
"Please arrange food items on CHML trays properly  With present arrangement, meal casserole could not be loaded.",Equipment
"Piece of paper in appetizer During meal service, Ms Sato mentioned to crew that she had found a piece of paper inside her appetizer. At that point, she had already eaten the salad and discarded of the piece of paper. She had all the meal and said she had enjoyed it.",Equipment
"Penne pomodoro meal choice was not loaded During the flight, crew member #Christine #119652, noticed that the Penne pomodoro meal choice was not loaded.  She was focusing on follow up with caviar accompaniments which were not loaded.",Paper Work
