"Special Meal Delivery Mrs Chang was very upset at not receiving her child meal for her son in 86F for the second meal service. Mrs Chang and her family moved from their original seats. Mrs Chang received the meal on the 1st meal service as the new eats they occupied had also had a child meal ordered and had not yet let us know at this stage that they had also moved. Rejected meals was given to them upon enquiry. They moved to 87DE and their CHML was delivered to their original seat resulting in no spares by the time she enquired about it whilst busy with SPML delivery. At the time of querying the child meal she was also unwilling to show and retrieve her original seat/ boarding pass, stating to the crew member you can ask the tour group leader. We then in turn could not determine if she actually had a meal ordered and said to her due to swapping seats she was never intended to have the meal in the first service. After the second meal service she did approach the galley presenting her original seat boarding pass, and it was then realized they had in fact ordered a CHML but it was wrongly delivered to her original seat; upon which she replied she's crew as well and we should double check the recipient.Contact Details: chang58000@yahoo.com.tw  +886 93556 2663",Aircraft Development
Shortage of Omelette There was a shortage of Omelette .Most of the customers preferred Omelette for breakfast.Customer had requested for French toast for breakfast.Customer also requested crew to serve him breakfast after an hour.After enjoying the French toast meal customer requested for Omelette from the menu.At this stage all the omelette meals from FC were offered to customers.,Aircraft Development
"Shortage of lounge snacks.An hour before breakfast service, there was no more petit fours, fruits and Arabic sweets left to serve.We only have few sandwiches left for the lounge.No complains received from customers.",Aircraft Development
Service Recovery 1/2 304 Customers in Economy   3 Services   Social Area was set  up with 3 Chocolate boxes and Two Banana Fruit basket placed one in each galley during the slow service times  3 hours before landing (both breakfast and lunch services were completed and customer and his family had both meals ) Mr. Abidi complained that his child was hungry as she didn't eat anything in at least the last 3 hours.,Aircraft Development
Requested for the cheese board 30 minutes prior to top of descent,Aircraft Development
REQUEST FOR CHML.Mrs. List has made a request to Add a CHML on her profile when she travels with her Daughter Michaella.,Aircraft Development
Request AVML for his future flight,Aircraft Development
No Flight final received Unable to synchronize flight closing on Purser 383930 tablet Attempts on Wifi and mobile data nil help Restarting tablet Nil help Majority of customer information missing,Aircraft Development
Mrs. Kaur didn't order vegetarian meal.During the meal service Mrs. Kaur mentioned that she is vegetarian however she did not pre order a vegetarian option.,Aircraft Development
"MRS Girot requested an upgrade to FC, I was not able to complete the transaction on the KIs tablet as 3F the only available seat in FC was blocked on the system.Please deduct 30000 miles from Mrs Girot account as she was upgraded to FC.",Aircraft Development
MISSING ITEM   Item number 1945 (transonic card ) could not be found.  Drawer number 1   Cart 1027.,Aircraft Development
Forms offered to customers during boarding and after take off.Many customers refused to complete the forms.21 Forms returned completed,Aircraft Development
"Desert service feedback the way how desert orders are supposed to be taken is often not practical on today's flight some people only had main course, some finished early, some took longer this resulted in pax wanting desert at different timings, and it became unpractical for one crew to go with the mod and take orders for desert when only few pax were finished with their meals while others were just being served their main course it was easier to clear and take that pax desert order right away and serve it and let the other passengers finish eating for the sweethearts who should be served and cleared together it is not nice if one tray is not cleared and the other pax is already finishing his/her coffee",Aircraft Development
 The flight was closed however the Final Checked in figures had not downloaded completely on any of the KIS tablets.  There was a lot of customers information missing due to this.  Actual final load was 7 64 416 however flight final on the KIS was showing 6 50 360.,Aircraft Development
 CUSTOMER WAS VERY ABRUPT AND RUDE DURING BOARDING AND THE MEAL SERVICE   Customer was unhappy because he was not served his cheese platter immediately after take off.   Customer was unhappy because Customer 6B moved to 4K during boarding as requested be,Aircraft Development
" Customer didn't get her choice of main course   Mrs. Hepp didn't get her choice of meal, she stated that it shouldn't happens in JC to run out of meal choices. Her husband Mr. Hepp (9J) asked for white bread during Breakfast service, he stated that the one we are service its not continental as mention in the menu.",Aircraft Development
seat INOP     After take off the customer informed the crew that her seat is not working as she tried to make her seat as bed not it was not working and was not moving from its position.  There was no information highlighted to us about defected seat in JC.  There was no concerns raised by the customer.,Aircraft Development
