while doing the meal appreciation round the customer told me that she didn't like the GFML fish .,Catering-Food
While customers were disembarking I was stopped by a customer to inform me that she is so happy with Collette performance on the flight.She stated that Collette made her flight exceptional and that she was so professional.,Cabin Crew-Compliments
"When I asked Mr. Greville about his overall experience, he mentioned that he was very impressed with the economy class team and particularly mentioned cabin crew member GR2 Kelly Dugas 444304 who according to the customer, truly made a difference. He further mentioned that GR2 Kelly readily offered assistance to him, his wife and their children during boarding,  offered empty seats for more comfort and regular looked after their needs throughout the flight.",Cabin Crew-Compliments
"When CSV Paolo staff no. 376784 went to platinum customer Mr. Woolgar's seat 14K to bid farewell, customer mentioned that he had an excellent flight. And then he stated that cabin crew Hiwot staff no. 420920 gave him an excellent service. As a frequent flyer, he said that Hiwot is meticulous on how she presents that products and had a pleasant personality. He also mentioned that ""she is a great crew and I want to write a compliment about her""",Cabin Crew-Compliments
"When CSV Paolo staff no. 376784 went to Mr. Woolgar's seat to bid farewell, customer mentioned that he had an excellent flight. And then he stated that cabin crew Hiwot staff no. 420920 gave him an excellent service. As a frequent flyer, he said that Hiwot is meticulous on how she presents that products and had a pleasant personality. He also mentioned that ""she is a great crew and I want to write a compliment about her""",Cabin Crew-Compliments
"When asked for feedback at the end of the flight, all First Class customers stated that they had a very nice flight.",Cabin Crew-Compliments
"Weng worked as GR1 on DXB-MXP and as GR2 on the remaining sectors. I had the opportunity to be his supervisor on DXB-MXP and JFK-MXP. Weng is a very professional and hardworking crew member. While he worked in business class he ensured he used the MOD professionally and correctly and spoke to all his customers and welcomed them and introduced them to their seats. During the flight he was very attentive to his customers and ensured all of them were well looked after. He also took over the lounge several times and served many customers and also gave a break to the original lounge operator.While working in economy he was very proactive during boarding and engaged with his customers. During the flight he was very quick with setting up carts and indulges into conversation while serving customers. He also celebrated birthday for a customer with a special rose and J class dessert and card signed by all crew. His style of work is very clean, professional and premium.",Cabin Crew-Compliments
We were short of about 30 chicken hot meal choices for dinnerThe ratio for this flight was 25% chicken 75% vegetarian which was way to low on chicken,Catering-Food
We were short of about 20 lamb hot meal choices for the serviceThe ratio was supposed to be 40% lamb and 60% vegetarian however it was more like 30% lamb and 70% vegetarian,Catering-Food
we were missing 15 passenger meals for the service and several customers didn't get their preferred meal choice,Catering-Food
We were given one bag of leaves and one tray for toppings which is enough for 3-4 people6 customers requested saladWe were also given 5 beef and 3 fois gras 5 customers requested fois gras and 1 customer requested beef,Catering-Food
"We were catered for 1 customer in FC, 25 in JC and 255 in YC for this sector.On arrival to DMM, ground staff asked me if we can accept 1/31/258, as there was last minute transfer of some customers from KLM to our flight.",Catering-Food
We were catered 8 desserts for a cabin of 10 customers.We had 2 desserts of each choice.This made the service really difficult for us.We also had 2 of each choice of the light bites service.Customers wanted choices that we had run out.,Catering-Food
WE WERE catered 4 meals for 4 customers in F class - ( 1 of each choice)All customers ate on the flight and as such we were short of meal choices and 3 of them ordered prawnsWe had to take meals from J class for the customers,Catering-Food
WE were booked 12 PAXFinal was 10 PAXWe were given 1 cheese board. 1 cheese board is for 8 pax.Tried to explain to the supervisor who apparently was informed by EKFC that SYD doesn't get 2 cheese boards. 1 Cheese board for 14 PAX is regular for SYD flights.,Catering-Food
WE RUN OUT OF CHICKEN DURING SERVICE.- We could not offer chicken as their first choice of meal to around 20 people.,Catering-Food
"We ran out of salad and cheese on this sector.We had a load of 7 passengers (config-8)We were catered one small pack of cheese with 4 slices of each cheese inside. We had one set of salad which contained a small bag of lettuce and 2 x prawn proteins and 2 x beef proteins. Several passengers wanted only a green salad without the protein, however we did not have enough.We would have offered a crew salad instead however, as usual, the crew salad was brown and inedible.",Catering-Food
We have excellent crew on this flight's EK161 and EK 162 all the customers they were happy and satisfy on both sector  I received feedback form customers during flights and during disembarking .,Cabin Crew-Compliments
we have been catered for 32 customers and we have been given 12 croissants only .this is my second flight to NCL in less than two weeks and we have the same problem that we run out of croissants after we served the first 12 customers and it was so embarrassing to decline the J/C customers request for a croissant and that make them very upset because they paid a lot of money to fly J/C and we can not offer them a croissant as they advised me .,Catering-Food
We had shortage for HNML-We catered 60% HNML and 40% AVML for Lunch.-About 5 customers didn't get their first choice.,Catering-Food
We had shortage for HNML -We catered for 60% AVML and 40%HNML .-We had shortage for HNML as requested more from customers.-About 5 customers didn't get their first choice as HNML.,Catering-Food
"we had different canapés loaded from the menu choice ,the menu had smoked salmon and we had catered Foie gras .",Catering-Food
"We had a check captain on our flight, but there were no sandwiches, meal or meal tray loaded for him.",Catering-Food
We had 4 customers and all of them chose the lamb as main course. There was only 3 Lambs loaded.- One customer accepted to change her meal and did not complain.,Catering-Food
"We had 3  customers, 2 hot meal and 2 cold plate was loaded.Flight was late for 2hours and 2 customers wanted cold plate.",Catering-Food
"We entered 2018 while boarding the flight back to Dubai.Crew members brought props (hats, tiaras, decorations)Lounge and galleys were decorated for the flight.",Cabin Crew-Compliments
We did not receive any lemon portion (lemon wedge in the nets bag) for caviar plating purposes.Instead we had double portion of egg whites.,Catering-Food
We did not have the cucumber rubans for the cocktail loaded in the galley.,Catering-Food
"Was the First Class overall experience achieved for this customer?    yes as there was no complaints from the customers and all their requests were achieved.How was the customer's experience portrayed at the end of the flight?   while conducting the final purser rotate , customers stated that they enjoyed the flight.During your conversation with the customer, did you find them to have any suggestions/concerns beyond the standard First Class experience?All customers stated that they enjoyed the flight",Cabin Crew-Compliments
"Wanted Omelette Loaded 1 OMEL only, ordered by previous pax",Catering-Food
WAITLISTED SEAFOOD MEAL: Mr. behbahani was not served his sea food special meal as it was waitlisted.,Catering-Food
WAITLISTED AVML-customer did not receive his AVML as it was waitlisted -lunch menu was a avml option-light bites and breakfast there was no avml option-no further action necessary as pax going to DELHI next flight,Catering-Food
"Wael Douk great performance on EK 236 ORD-DXB, 19-01-2018- During customers were disembarking from business class, at least 7 of them personally thanked GR2 Wael Douk s409564 for his excellent service. I was standing next to Wael by the door.- Customers addressed Wael with the following appreciations: ""Thank you for your great service!""; ""Thank you for making a difference!""; ""Thank you so much Wael, we will fly with Emirates again!""; ""Thank you for taking care of us, it's greatly appreciated!""- Wael was working as a GR1 for both sectors.",Cabin Crew-Compliments
VLML REQUESTED IN PROFILEa VLML was requested by customer in her profile on the KISS tablet however not on the PIL or loaded as a SPML,Catering-Food
VLML REQUEST- Customer would like to have a VLML in all her future onward flights.,Catering-Food
VLML REQUEST,Catering-Food
"VLML ORDERED- Customer forgot to order, traveling to Manchester, please try to accomodate",Catering-Food
"VJML Request-Mr Patel seated at 45D stated that he did booked a VJML with his travel agent, but was not showing on the PIL.-Please update his profile for future travel.",Catering-Food
"VJML request-Dr.Dasmunshi claim that he had Jaim meal request, however it's was not in PIL or KIS, he had future flight with emirates, please put VJML in his future flight.",Catering-Food
VJML REQUEST .Please order a vegetarian Jain meal VJML for the customer next sector .,Catering-Food
VJML REQUEST .Please order a vegetarian Jain meal VJML for the customer next sector .,Catering-Food
VJML REQUEST .Please order a vegetarian Jain meal for the customer next sector .,Catering-Food
"VJML ORDERED BUT WASN'T AVAILABLE- During catering checks, the catering staff from GLA pointed out that it has been ordered 1 VJML instead of 2 VJML. - When presenting the meal checklist, the number of VJML was 2 but the catering staff in GLA modified to 1 as there was no second meal available.- After the flight details were complete on the KIS tablet and the PIL presented at the end of boarding, I printed the stickers and observed that there are 2 VJML.- Ms Morrison was traveling with 48E - Mr. Thompson that was having also a VJML ordered.- Ms. Morrison specified that she is having a connecting flight and if it's possible to have her meal available on the next sector.- the Customer in 48E - Mr. Thompson had the VJML, and Ms. Morrison had the chicken.",Catering-Food
"VJML not provided.Customer claimed she ordered the meal 48hours before the flight.The PIL was showing the meal was waitlisted, when explained the situation, customer stated she was very disappointed. Please ensure VJML is provided for the next sectors.",Catering-Food
"VJML NOT PROVIDED:-customer claimed that she had requested for a VJML , but the PIL did not reflect the same.-kindly provide VJML for all future bookings.",Catering-Food
"Viktoria High PerformanceI would like to highlight such out standing performance for the crew member Viktoria ZamecnikovaCustomer service:Interacting with customers at all time since boarding and through out the flight.Smiling at all the time to customers and also her colleagues.Team work:She is always volunteer for any tasks, first at all the time for we care after the service final clearance before landing.Supporting her colleague, Lounge and galley operators.Image:Always up to standard even after CRC rest.   ALL THE BEST VIKTORIA, AND I HOPE TO FLY WITH YOU AGAIN",Cabin Crew-Compliments
View positive behaviours I observed from Lisa : * She actively prepare dismantle all equipment for the service on every sector  work together.* She maintained communication with through out the flight on both sectors for many concern related with customers.* She made sure all customers get as per their request interim service.* She took over galley and completed service with other team members when I am dealing with medical situation.* She communicated with all team members on all two sectors.,Cabin Crew-Compliments
VGMLRequestCustomer forgot to order,Catering-Food
VGMLCustomer would like VGML on her profile.,Catering-Food
VGML:Ms. Dana Jaber request a VGML (strict vegetarian meal) to be loaded on all future flights booked.Please ensure meal is loaded on future bookings.Thank you.Customer details on record.,Catering-Food
VGML-Mrs. Umraw claimed that there was no option or choice to choose a special meal during booking.-She was not happy and claimed that she can not eat a normal meal.,Catering-Food
VGML-Mr. Ganesh claimed that there was no option or choice to choose a special meal during booking.-He was not happy and claimed that he can not eat a normal meal.,Catering-Food
"VGML-During meal service, Miss Nanayaa claimed that she requested for VGML.-After checking the PIL and SPML list, no SPML was requested under her name.",Catering-Food
VGML- SPML- Mrs. Ahmad informed the crew that she's been requesting for a VGML option on her last 2 flights with emirates but never receives it.- Kindly avail the same.,Catering-Food
VGML- SPML- Mr. Khan informed the crew that he's been requesting for a VGML option on his last 2 flights with emirates but never receives it.- Kindly avail the same.,Catering-Food
VGML- Please provide a VGML for the remainder of customers journey.- Customer claimed they ordered but didn't receive it on their previous sector either.,Catering-Food
VGML was wait listed and was not provided in the flight.,Catering-Food
VGML was wait listed and was not provided in the flight.,Catering-Food
VGML was not loaded-Please load VGML on her next flight.,Catering-Food
VGML was not loaded on this sector,Catering-Food
VGML rerequest,Catering-Food
VGML required.-Mrs  Deol requires an VGML for onward sectors.,Catering-Food
VGML required.-Mr Deol requires an VGML for onward sectors.,Catering-Food
VGML requestPlease provide VGML for onward journey.,Catering-Food
VGML requestPlease provide VGML for her onward journey.,Catering-Food
VGML requestPlease provide VGML for her onward journey.,Catering-Food
VGML requestPlease provide customer vegan meal upon her request on her return flight on 20th of January from DXB-DPS.,Catering-Food
VGML requestPlease provide customer vegan meal upon her request on her return flight on 12th of January from DXB-DPS and 13th of January from DXB-CAI.,Catering-Food
VGML REQUESTMr. Bergmann would like to have a strict vegetarian (VGML) under his profile.,Catering-Food
VGML requested.- Please provide VGML for all future flights booked.,Catering-Food
VGML request.Please offer customer Mr.Patel and his wife Mrs.Patel a VGML from this trip onwards.,Catering-Food
VGML REQUEST.Ms. McCormick liked to have VGML.please provide VGML on her next flight.,Catering-Food
VGML Request.-Please put VGML on customers file for future flights -Please provide a VGML for the DXB\BKK flight if possible and time permitted-,Catering-Food
VGML REQUEST.-Kindly provide VGML for Mr Tristanben for all his EK future flights.-Regards.,Catering-Food
VGML REQUEST.-Kindly provide VGML for Miss Tartaglia for all EK future flights.-Regards.,Catering-Food
VGML request.-During service pox asked if there was a spare VGML but none was available.-No VGML available and pax had to consume a normal meal.,Catering-Food
VGML Request.-Customer requested for VGML for all future sectors.,Catering-Food
VGML request.,Catering-Food
VGML request:Customer would like to have VGML on future flights.,Catering-Food
VGML Request-Whilst boarding Mrs Marriot informed me that she requested Vegetarian meal however was not provided-Later on after cruise she informed me that she received AVML and was too spicy for her-Customer requested for extra Vegan meal,Catering-Food
VGML request-Mrs. Hoffman would like to have VGML for nest flight which is EK 043 on 06/01/2018.,Catering-Food
VGML Request-Kindly provide VGML for all future flights.,Catering-Food
"VGML REQUEST-During meal service, Ms.Currie did not eat her meal as she does not eat noodles, rice nor pasta-She stated that she tried AVML, VGML and VOML and didn't like any of them",Catering-Food
VGML Request-Customer would like to request for a VGML meal for her future flights with Emirates.,Catering-Food
VGML request-Customer would like to have a VGML for all future flights.,Catering-Food
VGML REQUEST----------------------------As she is a vegetarian.,Catering-Food
"VGML REQUEST- the customer is vegetarian, however she forgot to request for VGML,- please try to provide the customer with VGML on her connecting flight (EK424, DXB-PER, on the 06/01/2018)",Catering-Food
VGML request- please provide customer with VGML for further Ek flights.,Catering-Food
VGML REQUEST- Please cater vgml for customer's connecting flights.,Catering-Food
VGML REQUEST- Please arrange an VGML for customer's future flights.,Catering-Food
VGML REQUEST- Please add VGML to customers profile for all future flights.,Catering-Food
VGML request- Ms Agarwal would like to request VGML for all her further flights.,Catering-Food
VGML request- Mr. Haria requested to have vegetarian meal.- He is not on the PIL.- He did not know how to order during his booking. He expected the check in or ground staff will order it for him.- He thought artichoke in the salad is chicken. It is explained to him that it is vegetable.*** Please update his profile VGML and provide VGML in his future bookings,Catering-Food
VGML REQUEST- Kindly uplift VGML for customer on all future connections with Emirates.,Catering-Food
VGML REQUEST- During the flight customer stated he order a VGML.- PIL did not showed anything. However the customer showed me his booking done a month ago and it showed the VGML order.,Catering-Food
VGML REQUEST- During the flight customer stated he order a VGML.- PIL did not showed anything. However the customer showed me his booking done a month ago and it showed the VGML order.,Catering-Food
VGML REQUEST- customer would like to have VGML added to her profile for future flights,Catering-Food
"VGML Request- Customer would like to add VGML TOMTHEIR meal, choice.",Catering-Food
VGML request- Customer would like to add VGML to their meal choice.,Catering-Food
VGML REQUEST- Customer is vegetarian.- Please provide VGML for all future flights.,Catering-Food
VGML REQUEST- Customer claimed she ordered for a VGML thru the website. - Kindly update this on her profile and on the onwards sectors.,Catering-Food
"VGML REQUEST- As per customer request, please update Ms Leroux's profile with an AVML for all her future flights.",Catering-Food
VGML REQUEST Mr Henley would like to have VGML as his preferred meal on further flights. Please add to his profile.,Catering-Food
VGML request for remaining flightsCustomer has requested for a VGML to be ordered on her next sectors.Customer stated that she is continuing onto TRV and coming back to CDG in 3 weeks however this did not reflect on the customers information.,Catering-Food
VGML request for her next flights.,Catering-Food
"VGML request Customer would like a VGML for future flights.Customer mentioned that she had a VGML request , this did not reflect on PIL.",Catering-Food
VGML Request Contact details : minhtrang@namthienloc.vn,Catering-Food
VGML Request (Y/C):- Customer claimed that she ordered Strictly Vegetarian Meal before flight. VGML not loaded for her in this flight and not showing in the SPML request.,Catering-Food
VGML Request (Y/C):- Customer claimed that she ordered Strictly Vegetarian Meal before flight. VGML not loaded for her in this flight and not showing in the SPML request.,Catering-Food
VGML REQUEST - Miss Blazquez would like to have a VGML for all her future onward flights.,Catering-Food
VGML request,Catering-Food
VGML request,Catering-Food
VGML request,Catering-Food
VGML ordered Incorrectly.-Please remove the VGML from customer profile.-Customer advised that he has asked for this to be removed on his last 4 flights.-Please ensure that this request is activated.,Catering-Food
"VGML ordered but not provided- Customer claimed to have ordered VGML, however was not provided",Catering-Food
VGML NOT PROVIDED.- Customer was on the VGML waitlist and the VGML was not provided on the flight.- Information on the KIS shows VGML request on his profile.- Customer claimed that the similar incident happen before on his previous flight. He appeared frustrated and denied to have normal meal.,Catering-Food
VGML not provided-Customer claimed that he ordered a VGML through Qantas and he got it on the previous flight.,Catering-Food
VGML NOT PROVIDED- Customer claimed he ordered VGML- Customer said he booked through agency and VGML was confirm.- Customer  requested the chicken option (2 casseroles)- Customer asked he J class or F class would have VGML- Customer requested fruits.,Catering-Food
VGML NOT LOADED-On the customers Skywards profile it shows VGML as her choice.-This did not reflect on the KIS or PIL,Catering-Food
"VGML not available-During breakfast service, Mrs Missing complained that she didn't get her VGML.-Mrs Missing said that she ordered meal when she booked a ticket few weeks ago. She added that coming from COK, she checked with ground staff on check in and it was confirmed for her that she will have VGML.-Mrs Missing was not a special meals list for today's flight.",Catering-Food
VGML MEAL REQUEST-Customer would like to request for VGML meal for her future flights with Emirates.,Catering-Food
vGML meal not available.,Catering-Food
VGML for future flights,Catering-Food
VGML CHANGED INTO AN AVML- Customer would claimed that she had pre ordered a AVML and not a VGML.- Customer would like to have her meal changed into a AVML for all her future flights and bookings under her profile.,Catering-Food
VGML CATERED INSTEAD OF AVML-Kindly note that as per the customer he always receives AVML.-On this sector Vgml was catered and was rejected by the customer.,Catering-Food
VGML cancellationPlease provide normal meal for her onward journey.,Catering-Food
VGML cancellation request Customer mentioned that she didn't order VGML.VGML request was showing under customers profile on the system and PIL.,Catering-Food
VGML - Customer would like to have VGML added on her profile.,Catering-Food
"VERY LOW NUMBER OF LIGHT BITES- The number of hot pies for the Light Bites service was very low. - Towards the end of the service there were no pies left. - The cabin crew could not offer hot pies to customers in rows 37 - 40 F, G, H, J, K.",Catering-Food
"Very happy with the Y class crew all through out the flight- During the flight just before top of decent, Mr Okpon called for me (Supervisor) and informed me how happy and impressed he was with the crew and the service.- He claimed that every time he presses the call bell the crews responsiveness was impeccable - He also mentioned that everyone was accommodating and helpful",Cabin Crew-Compliments
"Vera displayed advanced organizational skills on this flight.She took initiative serving the cockpit after boarding without being asked. Crew took initiative during a delay on ground and prepared all drawers, bars and clearance carts for the service. Vera filled the juice order form and closed all bars and containers during cruise without being asked.All the above was communicated with me clearly. Vera brought her own stickers from home and entertained families with kids in a personal and memorable way.Vera has a fast work pace and a friendly warm personality. She was an asset to the team and a pleasure to work with.",Cabin Crew-Compliments
"Veljko worked in business class on this sector.He was briefed on service steps and picked up the information very quickly, maintaining standards and working in a calm and organised manner.He was warm and friendly yet professional throughout. He worked well with the other GR1's.",Cabin Crew-Compliments
Vegetarian-Gluten Free -Mrs. Goettlicher would like to have a vegetarian gluten free meal,Catering-Food
Vegetarian SPML not provided-During service customer informed me that he is a vegetarian and He has not received any VEG meal option since MAN flight.- No any SPML status information on Passenger information list or KIS  was provided - Customer seemed very upset and wished to complain. Customer stated that he wants to have hot and substantial meal and hasnt eaten since MAN flight.Customer left aircraft unhappy,Catering-Food
Vegetarian Option FeedbackVegetarian option for dinner service was not popular with the customers.The number of vegetarian meals was higher than the other two main course options.,Catering-Food
"VEGETARIAN NOT PROVIDED Mr Davidson claimed to have requested a Asian vegetarian meal for him and his wife and in their previous sector was given to them.-No information in the KIS tablet, PIL or in the waiting list about this meals.",Catering-Food
Vegetarian meal option  Mrs Thompson stated he was unaware if he has ordered a vegetarian meal option or not,Catering-Food
Vegetarian Meal Not Provided-Mrs Oshea claimed she ordered a vegetarian meal during ticket booking.-Information not provided in the PIL.-Accommodate spare vegetarian meal for Mrs Oshea during the flight.-Request done. (Less 24hrs),Catering-Food
Vegetarian Lacto ovo Meal Request-Customer claimed that she had ordered for a Vgml but the request was not reflecting on the passenger information list.,Catering-Food
Vegetarian choice unavailable. - On this sector catered percentage for masala dosa was 40% with masala scrambled eggs being 60%. - Approximately 10 customers did not receive their choice as we run out. - However no complaints were received as they could enjoy the scrambled eggs instead.,Catering-Food
Vegetable makhanwala main meal choice was very popular and delicious,Catering-Food
vegetable lasagne shortage . We had 2 customers on board and both of them requested Vegetable lasagne option. We were only catered one per each choice.,Catering-Food
VEGAN MEAL*Customer wishes to have vegan for his future flights.,Catering-Food
VEAL SHORTAGE- 1x of each main course loaded- 1x veal consumed at the beginning of the flight by 3K- this customer also requested the veal approximately 2hours into the flight,Catering-Food
Vanya displayed good team spirit on this journey.We had no customers in first class and she helped her colleagues in business class during the service.her colleagues were appreciative of her support to the team.,Cabin Crew-Compliments
"Validating F/C customers experience:- F/C crew were briefed about the customers and any observed preferences.- I personally welcomed F/C customers at the door, and crew escorted them to their seats.- I personally introduced myself, and offered the menus.- Meal appreciation completed, and customers were happy with the food and service provided to them.- During my farewell rotation, feedback from customers was positive, and happy to fly emirates.",Cabin Crew-Compliments
"Validating F/C customers experience:- During the briefing and on board crew were briefed about F/C customers names, observations or preferences.- During boarding myself and F/C team welcomed customers, and escorted them to their seats.- F/C team introduced themselves and completed the settling in duties.- I personally welcomed all F/C customers, offered the menus, and explained the dine on demand service.- Meal appreciation completed, and customers were happy with their meal and wines.- During the farewell rotation customers were happy with the service provided to them.",Cabin Crew-Compliments
"Validating F/C customer experience:-On ground F/C crew were briefed about F/C customer and any special observations or preferences.- Myself and F/C crew welcomed customers and escorted them to their seats.- F/C crew introduced themselves, and completed settling in duties.- I personally welcomed all F/C customers and introduced myself.- During the meal appreciation customers were happy with the meals and service provided to them.- I completed my farewell rotation and customers were very happy.",Cabin Crew-Compliments
"Validating F/C customer experience:-F/C crew were briefed about the customers travelling in F/C and any observed preferences.- I personally welcomed F/C customer at the door, and crew assisted them to their seats.- I personally introduced myself, and offered the menus.- Checked on customers during the flight, completed meal appreciation, and all were satisfied.- During my farewell rotation customers were happy to fly emirates.",Cabin Crew-Compliments
"Validating F/C customer experience:- F/C team were briefed about our F/C custoemr and any specials related to their profile.-On ground custoemrs were welcomed at the door and assisted to their seats.- Crew introduced themselves and completed settling in duties.-I personally welcomed our two F/C customers, offered the menus and explained the dine on demand service.-Meal appreciation completed, and all customers requests were attended.-I completed the fare well rotation, and customers were very happy with the service provided to them by emirates.",Cabin Crew-Compliments
"Validating F/C customer experience:- F/C team were briefed about F/C customers names, and special preferences or observations.- F/C team and myself welcomed customers during boarding, escorted them to their seats, and completed settling in duties.- I personally welcomed all F/C customers, offered the menus, and explained the dine on demand service.- Meal appreciation completed and customers enjoyed their meals.- I completed my farewell rotation, and customers were happy with the overall service.",Cabin Crew-Compliments
